team,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xg_per90,npxg_per90,gk_games,gk_games_starts,gk_minutes,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,minutes_90s,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,throw_ins,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,blocks,blocked_shots,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,carries,progressive_carries,carries_into_final_third,carries_into_penalty_area,passes_received,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Leicester City,25.0,50.9,38.0,418.0,3420.0,48.0,34.0,5.0,7.0,60.0,5.0,1.26,0.89,2.16,1.13,2.03,52.4,47.3,1.38,1.24,38.0,38.0,3420.0,48.0,1.26,138.0,90.0,68.8,15.0,7.0,16.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,0.0,4.0,0.0,40.0,0.26,-8.0,-0.21,282.0,639.0,44.1,935.0,127.0,44.3,37.7,310.0,72.6,52.3,534.0,12.0,2.2,25.0,0.66,12.5,173.0,19.0,34.1,4.55,0.08,0.25,0.1,-4.4,-4.3,14640.0,19068.0,76.8,259605.0,95052.0,6805.0,7883.0,86.3,5513.0,6788.0,81.2,1752.0,3120.0,56.2,381.0,1181.0,264.0,66.0,1537.0,17065.0,1931.0,453.0,88.0,186.0,779.0,210.0,82.0,86.0,14.0,872.0,72.0,395.0,898.0,23.63,625.0,87.0,56.0,50.0,85.0,2.24,59.0,3.0,7.0,9.0,0.0,675.0,393.0,344.0,277.0,54.0,429.0,96.0,333.0,438.0,1034.0,24.0,23657.0,2242.0,7084.0,10997.0,5824.0,804.0,23650.0,13747.0,752.0,572.0,197.0,14553.0,582.0,357.0,3.0,351.0,378.0,72.0,6.0,5.0,0.0,2087.0,811.0,679.0,54.4
Liverpool,23.0,61.8,38.0,418.0,3420.0,86.0,55.0,7.0,7.0,39.0,2.0,2.26,1.45,3.71,2.08,3.53,73.7,68.4,1.94,1.8,38.0,38.0,3420.0,22.0,0.58,96.0,74.0,77.1,30.0,7.0,1.0,21.0,55.3,1.0,0.0,0.0,1.0,38.0,0.0,5.0,0.0,27.2,0.29,5.2,0.14,129.0,311.0,41.5,1072.0,212.0,20.1,28.8,216.0,44.0,41.3,385.0,16.0,4.2,59.0,1.55,16.6,211.0,20.0,37.1,5.55,0.14,0.37,0.12,12.3,10.6,21146.0,25571.0,82.7,364398.0,118593.0,9634.0,10759.0,89.5,8817.0,10042.0,87.8,1982.0,3284.0,60.4,422.0,1520.0,495.0,75.0,2008.0,23583.0,1911.0,463.0,98.0,185.0,721.0,249.0,82.0,102.0,5.0,923.0,77.0,394.0,1013.0,26.66,747.0,74.0,56.0,45.0,149.0,3.92,104.0,10.0,10.0,10.0,1.0,613.0,377.0,257.0,280.0,76.0,361.0,78.0,283.0,314.0,670.0,16.0,29528.0,1938.0,6900.0,15347.0,7500.0,1124.0,29521.0,19312.0,857.0,765.0,221.0,21029.0,603.0,424.0,2.0,315.0,347.0,77.0,7.0,1.0,0.0,2111.0,593.0,587.0,50.3
Manchester City,21.0,67.9,38.0,418.0,3420.0,91.0,71.0,3.0,4.0,44.0,1.0,2.39,1.87,4.26,2.32,4.18,84.3,81.3,2.22,2.14,38.0,38.0,3420.0,23.0,0.61,81.0,58.0,76.5,32.0,2.0,4.0,20.0,52.6,4.0,4.0,0.0,0.0,38.0,1.0,5.0,0.0,23.3,0.25,0.3,0.01,98.0,239.0,41.0,919.0,188.0,17.1,26.8,189.0,43.4,42.9,282.0,19.0,6.7,41.0,1.08,16.9,252.0,21.0,37.1,6.63,0.13,0.35,0.12,6.7,6.7,24678.0,28389.0,86.9,395041.0,113549.0,12249.0,13188.0,92.9,9318.0,10379.0,89.8,1907.0,2834.0,67.3,516.0,1948.0,554.0,62.0,2429.0,26660.0,1631.0,344.0,112.0,226.0,783.0,298.0,85.0,121.0,1.0,739.0,98.0,384.0,1216.0,32.0,927.0,71.0,71.0,44.0,168.0,4.42,139.0,6.0,5.0,8.0,1.0,518.0,327.0,214.0,215.0,89.0,319.0,63.0,256.0,362.0,570.0,15.0,32238.0,1825.0,6098.0,16583.0,9800.0,1458.0,32234.0,22457.0,1325.0,1017.0,366.0,24519.0,509.0,393.0,0.0,328.0,301.0,98.0,4.0,4.0,0.0,2000.0,540.0,522.0,50.8
Manchester Utd,28.0,54.7,38.0,418.0,3420.0,65.0,40.0,9.0,12.0,75.0,4.0,1.71,1.05,2.76,1.47,2.53,61.4,52.0,1.62,1.37,38.0,38.0,3420.0,54.0,1.42,171.0,120.0,71.9,19.0,9.0,10.0,7.0,18.4,6.0,6.0,0.0,0.0,38.0,2.0,7.0,3.0,49.9,0.26,-1.1,-0.03,265.0,620.0,42.7,769.0,153.0,46.6,38.2,332.0,78.9,54.6,524.0,9.0,1.7,25.0,0.66,13.4,210.0,27.0,40.9,5.53,0.11,0.27,0.1,3.6,4.0,16834.0,20942.0,80.4,284489.0,101728.0,7987.0,8945.0,89.3,6247.0,7334.0,85.2,1704.0,2961.0,57.5,381.0,1219.0,339.0,58.0,1668.0,18934.0,1918.0,435.0,63.0,207.0,638.0,200.0,78.0,70.0,20.0,859.0,90.0,373.0,957.0,25.18,730.0,61.0,53.0,52.0,118.0,3.11,81.0,4.0,10.0,10.0,1.0,581.0,347.0,280.0,239.0,62.0,445.0,128.0,317.0,355.0,847.0,26.0,25095.0,2262.0,6748.0,12550.0,5992.0,893.0,25083.0,13180.0,801.0,594.0,215.0,16742.0,528.0,424.0,2.0,433.0,397.0,90.0,11.0,6.0,3.0,1969.0,687.0,550.0,55.5
Newcastle Utd,24.0,40.4,38.0,418.0,3420.0,41.0,33.0,1.0,3.0,57.0,2.0,1.08,0.87,1.95,1.05,1.92,39.1,36.7,1.03,0.97,38.0,38.0,3420.0,48.0,1.26,140.0,93.0,70.0,12.0,9.0,17.0,11.0,28.9,6.0,6.0,0.0,0.0,38.0,2.0,9.0,1.0,42.3,0.27,-4.7,-0.12,250.0,708.0,35.3,850.0,140.0,51.1,38.9,323.0,84.8,57.9,651.0,43.0,6.6,33.0,0.87,12.0,136.0,16.0,30.7,3.58,0.09,0.29,0.09,1.9,3.3,10774.0,15231.0,70.7,197304.0,79475.0,4812.0,5773.0,83.4,3758.0,4863.0,77.3,1584.0,3269.0,48.5,324.0,792.0,255.0,99.0,985.0,13359.0,1813.0,389.0,50.0,217.0,711.0,181.0,73.0,71.0,11.0,835.0,59.0,353.0,784.0,20.63,571.0,77.0,43.0,42.0,68.0,1.79,46.0,5.0,10.0,2.0,1.0,711.0,433.0,356.0,291.0,64.0,472.0,135.0,337.0,506.0,1204.0,16.0,20048.0,2360.0,7025.0,8767.0,4458.0,641.0,20045.0,8749.0,467.0,410.0,95.0,10705.0,590.0,400.0,0.0,423.0,332.0,59.0,2.0,6.0,1.0,2034.0,785.0,914.0,46.2
Southampton,30.0,43.4,38.0,418.0,3420.0,44.0,27.0,4.0,5.0,73.0,3.0,1.16,0.71,1.87,1.05,1.76,46.9,43.4,1.23,1.14,38.0,38.0,3420.0,65.0,1.71,175.0,112.0,64.0,9.0,12.0,17.0,7.0,18.4,3.0,2.0,1.0,0.0,38.0,0.0,6.0,3.0,54.0,0.3,-8.0,-0.21,213.0,714.0,29.8,709.0,103.0,65.6,44.5,287.0,86.8,58.8,546.0,20.0,3.7,29.0,0.76,12.4,155.0,20.0,32.4,4.08,0.08,0.26,0.1,-2.9,-3.4,11463.0,15930.0,72.0,201495.0,79147.0,5615.0,6610.0,84.9,4317.0,5535.0,78.0,1241.0,2873.0,43.2,337.0,1086.0,260.0,68.0,1333.0,14072.0,1797.0,409.0,35.0,139.0,666.0,193.0,97.0,63.0,22.0,805.0,61.0,349.0,819.0,21.55,565.0,73.0,62.0,47.0,77.0,2.03,54.0,3.0,6.0,7.0,4.0,698.0,428.0,335.0,283.0,80.0,533.0,153.0,380.0,549.0,1128.0,18.0,20812.0,2150.0,5984.0,9949.0,5087.0,709.0,20807.0,9653.0,603.0,444.0,155.0,11354.0,539.0,380.0,2.0,420.0,341.0,61.0,4.0,3.0,3.0,2053.0,767.0,873.0,46.8
Tottenham,28.0,59.0,38.0,418.0,3420.0,66.0,47.0,4.0,4.0,57.0,3.0,1.74,1.24,2.97,1.63,2.87,54.9,51.8,1.44,1.36,38.0,38.0,3420.0,39.0,1.03,156.0,118.0,76.9,23.0,2.0,13.0,13.0,34.2,5.0,3.0,2.0,0.0,38.0,1.0,7.0,3.0,47.7,0.28,11.7,0.31,183.0,464.0,39.4,1089.0,191.0,28.8,31.6,288.0,52.1,43.1,514.0,16.0,3.1,40.0,1.05,14.8,182.0,23.0,34.1,4.79,0.12,0.34,0.1,11.1,10.2,18808.0,23056.0,81.6,324971.0,107296.0,8731.0,9745.0,89.6,7694.0,8904.0,86.4,1810.0,3083.0,58.7,392.0,1283.0,364.0,90.0,1744.0,21115.0,1867.0,457.0,87.0,136.0,643.0,194.0,54.0,81.0,5.0,851.0,74.0,445.0,937.0,24.66,676.0,81.0,55.0,46.0,115.0,3.03,81.0,9.0,11.0,7.0,1.0,627.0,373.0,310.0,237.0,80.0,415.0,112.0,303.0,325.0,823.0,20.0,27311.0,2487.0,7711.0,13441.0,6402.0,884.0,27307.0,17170.0,840.0,684.0,205.0,18666.0,603.0,349.0,1.0,376.0,364.0,74.0,3.0,5.0,3.0,2107.0,599.0,611.0,49.5
Watford,25.0,46.7,38.0,418.0,3420.0,51.0,39.0,1.0,1.0,79.0,4.0,1.34,1.03,2.37,1.32,2.34,48.2,47.5,1.27,1.25,38.0,38.0,3420.0,59.0,1.55,180.0,123.0,69.4,14.0,8.0,16.0,7.0,18.4,5.0,4.0,1.0,0.0,38.0,2.0,6.0,3.0,55.5,0.3,-0.5,-0.01,340.0,941.0,36.1,942.0,98.0,69.9,45.9,308.0,91.9,63.2,575.0,31.0,5.4,72.0,1.89,16.9,148.0,22.0,33.9,3.89,0.11,0.34,0.11,2.8,2.5,12550.0,16974.0,73.9,213157.0,87312.0,6240.0,7278.0,85.7,4322.0,5450.0,79.3,1370.0,2902.0,47.2,310.0,944.0,291.0,55.0,1294.0,15065.0,1820.0,483.0,32.0,117.0,570.0,177.0,84.0,55.0,0.0,755.0,89.0,348.0,724.0,19.05,523.0,56.0,42.0,46.0,83.0,2.18,48.0,8.0,6.0,4.0,2.0,656.0,391.0,350.0,243.0,63.0,404.0,120.0,284.0,428.0,1022.0,18.0,21508.0,2252.0,6504.0,9887.0,5303.0,845.0,21507.0,11747.0,588.0,434.0,191.0,12440.0,586.0,418.0,1.0,433.0,382.0,89.0,1.0,5.0,3.0,2021.0,753.0,797.0,48.6
West Ham,26.0,48.6,38.0,418.0,3420.0,51.0,33.0,5.0,5.0,59.0,1.0,1.34,0.87,2.21,1.21,2.08,47.6,43.8,1.25,1.15,38.0,38.0,3420.0,55.0,1.45,198.0,143.0,74.2,15.0,7.0,16.0,7.0,18.4,5.0,4.0,1.0,0.0,38.0,0.0,10.0,1.0,62.7,0.31,8.7,0.23,306.0,825.0,37.1,917.0,155.0,59.0,43.0,309.0,91.9,61.3,554.0,29.0,5.2,16.0,0.42,12.1,149.0,17.0,34.2,3.92,0.11,0.31,0.1,3.4,2.2,13847.0,18038.0,76.8,239173.0,90485.0,6655.0,7661.0,86.9,4834.0,5923.0,81.6,1640.0,2995.0,54.8,325.0,1005.0,266.0,55.0,1478.0,16053.0,1914.0,501.0,75.0,161.0,631.0,188.0,86.0,82.0,4.0,824.0,71.0,416.0,772.0,20.32,545.0,77.0,54.0,36.0,88.0,2.32,60.0,5.0,10.0,5.0,1.0,723.0,393.0,385.0,279.0,59.0,488.0,142.0,346.0,457.0,926.0,16.0,22541.0,2350.0,6338.0,11093.0,5350.0,782.0,22536.0,11634.0,731.0,542.0,189.0,13762.0,552.0,390.0,0.0,331.0,388.0,71.0,5.0,5.0,1.0,2104.0,636.0,620.0,50.6
Wolves,21.0,46.8,38.0,418.0,3420.0,46.0,35.0,4.0,4.0,73.0,1.0,1.21,0.92,2.13,1.11,2.03,52.1,49.0,1.37,1.29,38.0,38.0,3420.0,46.0,1.21,141.0,99.0,69.5,16.0,9.0,13.0,9.0,23.7,4.0,3.0,0.0,1.0,38.0,1.0,6.0,4.0,39.4,0.26,-2.6,-0.07,218.0,552.0,39.5,593.0,105.0,52.4,39.1,291.0,82.8,50.5,508.0,15.0,3.0,18.0,0.47,12.1,144.0,12.0,30.4,3.79,0.09,0.29,0.11,-6.1,-7.0,13961.0,18261.0,76.5,255563.0,92552.0,5966.0,6900.0,86.5,5519.0,6661.0,82.9,1884.0,3353.0,56.2,348.0,1053.0,242.0,73.0,1350.0,16415.0,1773.0,361.0,51.0,194.0,622.0,195.0,63.0,87.0,3.0,843.0,73.0,394.0,828.0,21.79,605.0,69.0,48.0,40.0,82.0,2.16,58.0,6.0,6.0,8.0,0.0,720.0,408.0,385.0,284.0,51.0,499.0,148.0,351.0,501.0,895.0,23.0,22684.0,2093.0,6742.0,11104.0,5061.0,705.0,22680.0,11225.0,743.0,494.0,192.0,13845.0,498.0,401.0,0.0,409.0,325.0,73.0,4.0,4.0,4.0,2239.0,803.0,788.0,50.5
